bank_id,card_no,unique_id,transaction_id,amount,merchant_name,merchant_id,merchant_category,merchant_location,timestamp,Tag(high/low income),Tag (frequent/infrequent buyer),,,
13,**************,10013,10280,557,LEVIS,8,Fashion,Santa cruz,1457342096,,,,3/7/2016,
15,**************,10015,10281,1368,KFC,11,Restaurant,Dombivali,1456597212,,,,2/27/2016,
8,**************,10008,10282,1791,Travel Triangle,7,Travel,Matunga,1455837569,,,,2/18/2016,
11,**************,10011,10283,1608,LEVIS,6,Fashion,Kalyan,1454641477,,,,2/5/2016,
36,**************,10036,10284,1147,Dominos,15,Restaurant,Dombivali,1454419771,,,,2/2/2016,
44,**************,10044,10285,739,Adoro,12,Fashion,Santa cruz,1457077326,,,,3/4/2016,
5,**************,10005,10286,322,Jabong,5,Ecommerce,Colaba,1456841413,,,,3/1/2016,
17,**************,10017,10287,890,Snapdeal,13,Ecommerce,Dombivali,1455225289,,,,2/11/2016,
31,**************,10031,10288,1793,Red Chilli,9,Restaurant,Panvel,1456294019,,,,2/24/2016,
6,**************,10006,10289,332,MAKEMYTRIP,13,Travel,Panvel,1455932008,,,,2/20/2016,
29,**************,10029,10290,1591,MAKEMYTRIP,5,Travel,Dombivali,1456183449,,,,2/22/2016,
29,**************,10029,10291,500,Adoro,10,Fashion,Colaba,1454598502,,,,2/4/2016,
1,**************,10001,10292,311,Travel Triangle,8,Travel,Kanjurmarg,1456415126,,,,2/25/2016,
24,**************,10024,10293,329,Subway,2,Restaurant,Chandivali,1456256210,,,,2/23/2016,
15,**************,10015,10294,1919,Jabong,14,Ecommerce,Sakinaka,1457101725,,,,3/4/2016,
14,**************,10014,10295,832,MAKEMYTRIP,6,Travel,Kalyan,1456323632,,,,2/24/2016,
32,**************,10032,10296,1987,Red Chilli,1,Restaurant,Colaba,1456876566,,,,3/1/2016,
50,**************,10050,10297,1945,Dominos,3,Restaurant,Ghatkopar,1456313680,,,,2/24/2016,
2,**************,10002,10298,188,KFC,5,Restaurant,Ghatkopar,1455064215,,,,2/10/2016,
47,**************,10047,10299,1531,Red Chilli,8,Restaurant,Kanjurmarg,1456305374,,,,2/24/2016,
11,**************,10011,10300,1451,MAKEMYTRIP,11,Travel,Andheri,1454831943,,,,2/7/2016,
30,**************,10030,10301,248,FLIPKART,10,Ecommerce,Dadar,1454756948,,,,2/6/2016,
4,**************,10004,10302,1238,YATRA,11,Travel,Dombivali,1455016959,,,,2/9/2016,
43,**************,10043,10303,1097,Travel Triangle,1,Travel,Sion,1457111874,,,,3/4/2016,
4,**************,10004,10304,115,ZARA,9,Fashion,Kanjurmarg,1456254678,,,,2/23/2016,
39,**************,10039,10305,495,FLIPKART,10,Ecommerce,Matunga,1454619829,,,,2/4/2016,
16,**************,10016,10306,1124,Shopclues,6,Ecommerce,Powai,1455929184,,,,2/20/2016,
47,**************,10047,10307,1582,Dominos,1,Restaurant,Powai,1455192143,,,,2/11/2016,
15,**************,10015,10308,1059,Shopclues,1,Ecommerce,Colaba,1454899203,,,,2/8/2016,
32,**************,10032,10309,233,McDonalds,5,Restaurant,Colaba,1456187493,,,,2/23/2016,
27,**************,10027,10310,1358,Dominos,4,Restaurant,Colaba,1455074993,,,,2/10/2016,
2,**************,10002,10311,1592,Shopclues,15,Ecommerce,Dombivali,1454942873,,,,2/8/2016,
0,**************,10000,10312,265,ZARA,14,Fashion,Sion,1455810717,,,,2/18/2016,
31,**************,10031,10313,1988,Red Chilli,8,Restaurant,Mulund,1454604817,,,,2/4/2016,
31,**************,10031,10314,1795,LEVIS,14,Fashion,Marine lines,1454488653,,,,2/3/2016,
35,**************,10035,10315,425,Travel Triangle,3,Travel,Dombivali,1455838033,,,,2/18/2016,
4,**************,10004,10316,1144,Jabong,5,Ecommerce,Sion,1454615664,,,,2/4/2016,
31,**************,10031,10317,515,Dominos,4,Restaurant,Panvel,1455019205,,,,2/9/2016,
30,**************,10030,10318,1619,YATRA,4,Travel,Matunga,1454411405,,,,2/2/2016,
42,**************,10042,10319,600,Snapdeal,9,Ecommerce,Chandivali,1455118943,,,,2/10/2016,
21,**************,10021,10320,1208,Red Chilli,13,Restaurant,Bhandup,1454418973,,,,2/2/2016,
36,**************,10036,10321,1506,YATRA,15,Travel,Santa cruz,1455732166,,,,2/17/2016,
45,**************,10045,10322,158,KFC,2,Restaurant,Kalyan,1456787385,,,,2/29/2016,
48,**************,10048,10323,1282,Red Chilli,8,Restaurant,Ghatkopar,1455779824,,,,2/18/2016,
30,**************,10030,10324,1803,ZARA,1,Fashion,Colaba,1457037289,,,,3/3/2016,
42,**************,10042,10325,104,MAKEMYTRIP,8,Travel,Mulund,1456533486,,,,2/27/2016,
44,**************,10044,10326,1463,Snapdeal,5,Ecommerce,Colaba,1457259728,,,,3/6/2016,
49,**************,10049,10327,268,Jabong,7,Ecommerce,Bhandup,1456484489,,,,2/26/2016,
16,**************,10016,10328,1240,FLIPKART,8,Ecommerce,Chandivali,1455423027,,,,2/14/2016,
47,**************,10047,10329,291,YATRA,12,Travel,Bhandup,1456822972,,,,3/1/2016,
48,**************,10048,10330,1087,Subway,1,Restaurant,Colaba,1456244580,,,,2/23/2016,
35,**************,10035,10331,721,Dominos,1,Restaurant,Panvel,1457051238,,,,3/4/2016,
25,**************,10025,10332,330,ZARA,12,Fashion,Sion,1456847826,,,,3/1/2016,
18,**************,10018,10333,913,Red Chilli,7,Restaurant,Ghatkopar,1457183907,,,,3/5/2016,
16,**************,10016,10334,1672,Jabong,15,Ecommerce,Mulund,1455460276,,,,2/14/2016,
32,**************,10032,10335,133,Travel Triangle,7,Travel,Santa cruz,1454578172,,,,2/4/2016,
33,**************,10033,10336,1418,YATRA,4,Travel,Powai,1454322553,,,,2/1/2016,
9,**************,10009,10337,130,Red Chilli,5,Restaurant,Andheri,1455699220,,,,2/17/2016,
33,**************,10033,10338,1351,Red Chilli,12,Restaurant,wadala,1457083967,,,,3/4/2016,
27,**************,10027,10339,1069,Shopclues,6,Ecommerce,Marine lines,1456385279,,,,2/25/2016,
40,**************,10040,10340,174,LEVIS,14,Fashion,Powai,1456867388,,,,3/1/2016,
42,**************,10042,10341,183,ZARA,11,Fashion,Mulund,1455201023,,,,2/11/2016,
11,**************,10011,10342,268,ZARA,5,Fashion,Bhandup,1456744229,,,,2/29/2016,
43,**************,10043,10343,1675,Subway,8,Restaurant,Sakinaka,1456269061,,,,2/23/2016,
19,**************,10019,10344,277,MAKEMYTRIP,10,Travel,Matunga,1457117434,,,,3/4/2016,
23,**************,10023,10345,494,ZARA,6,Fashion,wadala,1457199000,,,,3/5/2016,
16,**************,10016,10346,1097,FLIPKART,4,Ecommerce,Sakinaka,1455802987,,,,2/18/2016,
7,**************,10007,10347,1087,YATRA,13,Travel,wadala,1457083926,,,,3/4/2016,
29,**************,10029,10348,1229,Shopclues,5,Ecommerce,Bhandup,1455253549,,,,2/12/2016,
10,**************,10010,10349,1688,YATRA,13,Travel,Dadar,1455497819,,,,2/15/2016,
46,**************,10046,10350,1711,Shopclues,7,Ecommerce,Chandivali,1454560096,,,,2/4/2016,
27,**************,10027,10351,1728,LEVIS,8,Fashion,Bhandup,1454906365,,,,2/8/2016,
42,**************,10042,10352,241,MAKEMYTRIP,9,Travel,Powai,1455225588,,,,2/11/2016,
47,**************,10047,10353,1592,FLIPKART,13,Ecommerce,Santa cruz,1457045771,,,,3/3/2016,
5,**************,10005,10354,813,YATRA,13,Travel,Kalyan,1454407997,,,,2/2/2016,
18,**************,10018,10355,953,KFC,10,Restaurant,Dombivali,1455008983,,,,2/9/2016,
42,**************,10042,10356,430,KFC,9,Restaurant,Dombivali,1454484230,,,,2/3/2016,
25,**************,10025,10357,609,FLIPKART,3,Ecommerce,Colaba,1455000737,,,,2/9/2016,
39,**************,10039,10358,1496,Travel Triangle,8,Travel,Ghatkopar,1456161993,,,,2/22/2016,
36,**************,10036,10359,592,Subway,12,Restaurant,Panvel,1455784336,,,,2/18/2016,
44,**************,10044,10360,752,Shopclues,9,Ecommerce,Kanjurmarg,1457143728,,,,3/5/2016,
28,**************,10028,10361,1739,Snapdeal,3,Ecommerce,Panvel,1455038860,,,,2/9/2016,
50,**************,10050,10362,314,LEVIS,14,Fashion,Ghatkopar,1455110916,,,,2/10/2016,
45,**************,10045,10363,1065,MAKEMYTRIP,14,Travel,Bhandup,1455395213,,,,2/13/2016,
0,**************,10000,10364,1713,Red Chilli,15,Restaurant,Marine lines,1455704764,,,,2/17/2016,
19,**************,10019,10365,119,MAKEMYTRIP,4,Travel,Panvel,1456166492,,,,2/22/2016,
39,**************,10039,10366,1853,McDonalds,1,Restaurant,Kanjurmarg,1455117564,,,,2/10/2016,
42,**************,10042,10367,1714,FLIPKART,1,Ecommerce,Ghatkopar,1456818035,,,,3/1/2016,
36,**************,10036,10368,1163,FLIPKART,2,Ecommerce,Matunga,1455589805,,,,2/16/2016,
12,**************,10012,10369,737,Subway,7,Restaurant,Santa cruz,1454394338,,,,2/2/2016,
38,**************,10038,10370,1490,Adoro,1,Fashion,wadala,1456949191,,,,3/2/2016,
25,**************,10025,10371,1225,YATRA,6,Travel,Kalyan,1456199110,,,,2/23/2016,
25,**************,10025,10372,621,Dominos,3,Restaurant,Kalyan,1454525678,,,,2/3/2016,
30,**************,10030,10373,326,KFC,12,Restaurant,Mulund,1456763115,,,,2/29/2016,
21,**************,10021,10374,698,KFC,2,Restaurant,Chandivali,1457345691,,,,3/7/2016,
32,**************,10032,10375,1225,McDonalds,7,Restaurant,Kanjurmarg,1454447362,,,,2/2/2016,
20,**************,10020,10376,805,ZARA,5,Fashion,Powai,1456167978,,,,2/22/2016,
13,**************,10013,10377,525,Dominos,10,Restaurant,Mulund,1456569554,,,,2/27/2016,
40,**************,10040,10378,1891,Shopclues,14,Ecommerce,Marine lines,1457289570,,,,3/6/2016,
24,**************,10024,10379,1592,FLIPKART,8,Ecommerce,Dombivali,1456206304,,,,2/23/2016,
32,**************,10032,10380,589,Dominos,12,Restaurant,Mulund,1455118627,,,,2/10/2016,
14,**************,10014,10381,1439,Travel Triangle,9,Travel,Santa cruz,1456066170,,,,2/21/2016,
35,**************,10035,10382,973,LEVIS,3,Fashion,Kalyan,1454451108,,,,2/2/2016,
43,**************,10043,10383,280,KFC,6,Restaurant,Ghatkopar,1457279875,,,,3/6/2016,
47,**************,10047,10384,1189,ZARA,13,Fashion,Ghatkopar,1456947875,,,,3/2/2016,
23,**************,10023,10385,543,KFC,5,Restaurant,wadala,1455578086,,,,2/15/2016,
2,**************,10002,10386,857,Snapdeal,12,Ecommerce,Dombivali,1455849663,,,,2/19/2016,
20,**************,10020,10387,1512,Subway,6,Restaurant,Chandivali,1455569979,,,,2/15/2016,
14,**************,10014,10388,538,Shopclues,13,Ecommerce,Sakinaka,1456300803,,,,2/24/2016,
26,**************,10026,10389,782,Jabong,3,Ecommerce,Andheri,1454463888,,,,2/3/2016,
48,**************,10048,10390,593,KFC,7,Restaurant,Sakinaka,1454987922,,,,2/9/2016,
30,**************,10030,10391,1417,YATRA,6,Travel,Sion,1457262920,,,,3/6/2016,
12,**************,10012,10392,620,KFC,11,Restaurant,Panvel,1454777632,,,,2/6/2016,
37,**************,10037,10393,923,YATRA,15,Travel,Andheri,1454825123,,,,2/7/2016,
3,**************,10003,10394,498,Subway,11,Restaurant,Panvel,1456588501,,,,2/27/2016,
38,**************,10038,10395,448,Subway,10,Restaurant,Kanjurmarg,1456781968,,,,2/29/2016,
6,**************,10006,10396,356,McDonalds,4,Restaurant,Panvel,1455370587,,,,2/13/2016,
4,**************,10004,10397,1765,Shopclues,2,Ecommerce,Andheri,1454663126,,,,2/5/2016,
10,**************,10010,10398,1578,LEVIS,12,Fashion,Sakinaka,1456766162,,,,2/29/2016,
19,**************,10019,10399,1919,Subway,11,Restaurant,Panvel,1455035026,,,,2/9/2016,
42,**************,10042,10400,434,Subway,10,Restaurant,Panvel,1454468431,,,,2/3/2016,
37,**************,10037,10401,494,FLIPKART,3,Ecommerce,Bhandup,1457204980,,,,3/5/2016,
4,**************,10004,10402,1400,ZARA,8,Fashion,Mulund,1454447043,,,,2/2/2016,
40,**************,10040,10403,1888,LEVIS,7,Fashion,Santa cruz,1456576775,,,,2/27/2016,
36,**************,10036,10404,953,MAKEMYTRIP,14,Travel,wadala,1455343788,,,,2/13/2016,
2,**************,10002,10405,162,McDonalds,13,Restaurant,Ghatkopar,1455186632,,,,2/11/2016,
26,**************,10026,10406,1439,Travel Triangle,1,Travel,Matunga,1457136607,,,,3/5/2016,
48,**************,10048,10407,1484,MAKEMYTRIP,9,Travel,Powai,1457288058,,,,3/6/2016,
6,**************,10006,10408,777,Snapdeal,4,Ecommerce,Chandivali,1454705495,,,,2/5/2016,
20,**************,10020,10409,1774,Red Chilli,12,Restaurant,Bhandup,1456056337,,,,2/21/2016,
35,**************,10035,10410,991,KFC,14,Restaurant,Mulund,1455554919,,,,2/15/2016,
36,**************,10036,10411,686,Snapdeal,15,Ecommerce,Ghatkopar,1456554359,,,,2/27/2016,
28,**************,10028,10412,802,ZARA,2,Fashion,Powai,1455913313,,,,2/19/2016,
28,**************,10028,10413,998,Travel Triangle,11,Travel,Dadar,1455006530,,,,2/9/2016,
34,**************,10034,10414,645,Red Chilli,11,Restaurant,Powai,1455895390,,,,2/19/2016,
36,**************,10036,10415,108,Red Chilli,3,Restaurant,Kanjurmarg,1456044108,,,,2/21/2016,
43,**************,10043,10416,398,McDonalds,2,Restaurant,Sakinaka,1455306893,,,,2/12/2016,
15,**************,10015,10417,1374,Subway,10,Restaurant,wadala,1455331696,,,,2/13/2016,
23,**************,10023,10418,1121,FLIPKART,5,Ecommerce,Kanjurmarg,1455488133,,,,2/14/2016,
5,**************,10005,10419,1284,McDonalds,6,Restaurant,Colaba,1457150336,,,,3/5/2016,
26,**************,10026,10420,827,LEVIS,14,Fashion,Sion,1454871805,,,,2/7/2016,
5,**************,10005,10421,1908,Travel Triangle,14,Travel,Powai,1455438933,,,,2/14/2016,
45,**************,10045,10422,1598,ZARA,13,Fashion,Chandivali,1454910243,,,,2/8/2016,
46,**************,10046,10423,628,ZARA,2,Fashion,Santa cruz,1455298942,,,,2/12/2016,
36,**************,10036,10424,218,MAKEMYTRIP,5,Travel,Kanjurmarg,1455119545,,,,2/10/2016,
30,**************,10030,10425,1747,Snapdeal,6,Ecommerce,Chandivali,1456786987,,,,2/29/2016,
22,**************,10022,10426,1417,KFC,8,Restaurant,Matunga,1456153054,,,,2/22/2016,
4,**************,10004,10427,695,KFC,11,Restaurant,Andheri,1455130125,,,,2/10/2016,
3,**************,10003,10428,1479,Dominos,14,Restaurant,Panvel,1457060526,,,,3/4/2016,
7,**************,10007,10429,1030,Jabong,3,Ecommerce,Mulund,1455316707,,,,2/12/2016,
26,**************,10026,10430,1576,Red Chilli,14,Restaurant,Mulund,1456287498,,,,2/24/2016,
14,**************,10014,10431,408,FLIPKART,15,Ecommerce,Mulund,1456015149,,,,2/21/2016,
34,**************,10034,10432,1395,McDonalds,7,Restaurant,Panvel,1456258460,,,,2/23/2016,
7,**************,10007,10433,848,Adoro,6,Fashion,Dadar,1456244539,,,,2/23/2016,
36,**************,10036,10434,1121,LEVIS,10,Fashion,wadala,1456534439,,,,2/27/2016,
41,**************,10041,10435,1764,KFC,8,Restaurant,Andheri,1456413338,,,,2/25/2016,
27,**************,10027,10436,1022,Travel Triangle,15,Travel,Kanjurmarg,1455187828,,,,2/11/2016,
35,**************,10035,10437,471,Travel Triangle,13,Travel,Colaba,1454480632,,,,2/3/2016,
3,**************,10003,10438,1641,YATRA,6,Travel,Dombivali,1455572417,,,,2/15/2016,
35,**************,10035,10439,852,KFC,2,Restaurant,Mulund,1457307522,,,,3/6/2016,
3,**************,10003,10440,496,Subway,1,Restaurant,Sakinaka,1454631609,,,,2/5/2016,
5,**************,10005,10441,398,Shopclues,8,Ecommerce,Ghatkopar,1455218998,,,,2/11/2016,
10,**************,10010,10442,236,MAKEMYTRIP,7,Travel,Sakinaka,1456792609,,,,3/1/2016,
4,**************,10004,10443,1037,LEVIS,13,Fashion,Dombivali,1455921266,,,,2/19/2016,
16,**************,10016,10444,717,Red Chilli,8,Restaurant,Sion,1457195279,,,,3/5/2016,
22,**************,10022,10445,1611,YATRA,6,Travel,Kanjurmarg,1457040380,,,,3/3/2016,
38,**************,10038,10446,711,Jabong,6,Ecommerce,wadala,1454629844,,,,2/4/2016,
47,**************,10047,10447,1173,Jabong,7,Ecommerce,Kalyan,1456331177,,,,2/24/2016,
38,**************,10038,10448,1968,Travel Triangle,6,Travel,Sion,1455284352,,,,2/12/2016,
49,**************,10049,10449,1662,MAKEMYTRIP,2,Travel,Sakinaka,1455388328,,,,2/13/2016,
7,**************,10007,10450,814,LEVIS,12,Fashion,Dadar,1455081448,,,,2/10/2016,
14,**************,10014,10451,594,Travel Triangle,11,Travel,Marine lines,1455606284,,,,2/16/2016,
22,**************,10022,10452,275,MAKEMYTRIP,7,Travel,Santa cruz,1456031136,,,,2/21/2016,
26,**************,10026,10453,366,Travel Triangle,13,Travel,Sion,1454442818,,,,2/2/2016,
31,**************,10031,10454,1542,Shopclues,4,Ecommerce,wadala,1455695016,,,,2/17/2016,
35,**************,10035,10455,354,MAKEMYTRIP,11,Travel,Andheri,1454493599,,,,2/3/2016,
44,**************,10044,10456,133,MAKEMYTRIP,2,Travel,Mulund,1454459333,,,,2/3/2016,
2,**************,10002,10457,1876,Dominos,14,Restaurant,Santa cruz,1455896191,,,,2/19/2016,
39,**************,10039,10458,187,Subway,1,Restaurant,Mulund,1456788169,,,,2/29/2016,
47,**************,10047,10459,527,Adoro,13,Fashion,Ghatkopar,1455615564,,,,2/16/2016,
12,**************,10012,10460,1621,Snapdeal,4,Ecommerce,Dombivali,1454555713,,,,2/4/2016,
35,**************,10035,10461,531,Red Chilli,1,Restaurant,Powai,1454370147,,,,2/1/2016,
40,**************,10040,10462,671,Travel Triangle,5,Travel,Kalyan,1456675919,,,,2/28/2016,
28,**************,10028,10463,1282,Dominos,9,Restaurant,Matunga,1457066705,,,,3/4/2016,
38,**************,10038,10464,1270,LEVIS,9,Fashion,wadala,1455821113,,,,2/18/2016,
34,**************,10034,10465,1110,YATRA,2,Travel,Marine lines,1455970621,,,,2/20/2016,
4,**************,10004,10466,711,Subway,13,Restaurant,Kanjurmarg,1455782352,,,,2/18/2016,
25,**************,10025,10467,1482,YATRA,4,Travel,Ghatkopar,1454745157,,,,2/6/2016,
48,**************,10048,10468,1482,Travel Triangle,5,Travel,Dombivali,1455135059,,,,2/10/2016,
1,**************,10001,10469,1046,Adoro,3,Fashion,Chandivali,1454846845,,,,2/7/2016,
21,**************,10021,10470,1416,Snapdeal,8,Ecommerce,Sakinaka,1456374681,,,,2/25/2016,
12,**************,10012,10471,140,Subway,12,Restaurant,Matunga,1457079652,,,,3/4/2016,
31,**************,10031,10472,963,Travel Triangle,8,Travel,wadala,1455132127,,,,2/10/2016,
34,**************,10034,10473,1320,Shopclues,10,Ecommerce,Kanjurmarg,1456973667,,,,3/3/2016,
24,**************,10024,10474,264,LEVIS,3,Fashion,Kalyan,1454552830,,,,2/4/2016,
22,**************,10022,10475,1482,Subway,10,Restaurant,Marine lines,1454489355,,,,2/3/2016,
21,**************,10021,10476,1301,KFC,11,Restaurant,Kalyan,1455120130,,,,2/10/2016,
45,**************,10045,10477,968,MAKEMYTRIP,2,Travel,wadala,1455449541,,,,2/14/2016,
31,**************,10031,10478,146,Snapdeal,2,Ecommerce,Panvel,1454706620,,,,2/5/2016,
34,**************,10034,10479,1596,ZARA,5,Fashion,Chandivali,1456008426,,,,2/20/2016,
13,**************,10013,10480,1519,Shopclues,13,Ecommerce,Colaba,1456263678,,,,2/23/2016,
2,**************,10002,10481,739,Subway,9,Restaurant,Kanjurmarg,1455713909,,,,2/17/2016,
22,**************,10022,10482,443,YATRA,11,Travel,Ghatkopar,1456948325,,,,3/2/2016,
15,**************,10015,10483,307,Subway,2,Restaurant,Matunga,1455663742,,,,2/16/2016,
8,**************,10008,10484,735,Adoro,1,Fashion,Dombivali,1456688694,,,,2/28/2016,
6,**************,10006,10485,1769,ZARA,6,Fashion,Kanjurmarg,1455220125,,,,2/11/2016,
3,**************,10003,10486,1041,LEVIS,10,Fashion,Santa cruz,1455062570,,,,2/10/2016,
26,**************,10026,10487,100,KFC,5,Restaurant,Kanjurmarg,1455834147,,,,2/18/2016,
29,**************,10029,10488,784,Red Chilli,10,Restaurant,Kalyan,1454350405,,,,2/1/2016,
29,**************,10029,10489,521,YATRA,3,Travel,Bhandup,1455095577,,,,2/10/2016,
13,**************,10013,10490,1436,YATRA,1,Travel,Dombivali,1456266496,,,,2/23/2016,
26,**************,10026,10491,404,Travel Triangle,12,Travel,Ghatkopar,1455603591,,,,2/16/2016,
39,**************,10039,10492,385,Snapdeal,4,Ecommerce,Marine lines,1454632355,,,,2/5/2016,
38,**************,10038,10493,339,Snapdeal,2,Ecommerce,Colaba,1454605140,,,,2/4/2016,
12,**************,10012,10494,1021,ZARA,7,Fashion,Colaba,1455414990,,,,2/14/2016,
12,**************,10012,10495,1114,Subway,6,Restaurant,Powai,1455201974,,,,2/11/2016,
21,**************,10021,10496,114,McDonalds,3,Restaurant,Kalyan,1456581240,,,,2/27/2016,
7,**************,10007,10497,1120,Travel Triangle,11,Travel,Dadar,1455020834,,,,2/9/2016,
0,**************,10000,10498,552,KFC,2,Restaurant,Kanjurmarg,1454371848,,,,2/2/2016,
28,**************,10028,10499,1424,Red Chilli,7,Restaurant,wadala,1454700177,,,,2/5/2016,
8,**************,10008,10500,1877,Dominos,14,Restaurant,Colaba,1454699840,,,,2/5/2016,
10,**************,10010,10501,812,YATRA,12,Travel,Chandivali,1455155664,,,,2/11/2016,
35,**************,10035,10502,1025,Adoro,11,Fashion,Kanjurmarg,1455097615,,,,2/10/2016,
47,**************,10047,10503,704,Red Chilli,3,Restaurant,Bhandup,1455779907,,,,2/18/2016,
39,**************,10039,10504,1789,KFC,12,Restaurant,Ghatkopar,1456651115,,,,2/28/2016,
